Votes,Avg_Rating,Geek_Rating
9,7.78,N/A
,,
1,7,N/A
,,
2,6.5,N/A
,,
2,6.5,N/A
,,
2,6,N/A
,,
1,7,N/A
,,
6,6.07,N/A
,,
1,4,N/A
,,
2,6,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
7,4.14,N/A
,,
N/A,N/A,N/A
,,
20,6.34,N/A
,,
4,5.88,N/A
,,
35,6.77,5.536
,,
7,7.29,N/A
,,
1,7,N/A
,,
1,3,N/A
,,
1,6,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
2,4.5,N/A
,,
1,6,N/A
,,
3,5.67,N/A
,,
2,6.5,N/A
,,
2,4.5,N/A
,,
2,6,N/A
,,
1,4,N/A
,,
1,6,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
1,6,N/A
,,
1,4,N/A
,,
2,4.5,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
1,3,N/A
,,
1,6,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
11,6.84,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
1,6,N/A
,,
1,5,N/A
,,
1,7,N/A
,,
1,6,N/A
,,
1,5,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
1,4,N/A
,,
2,4.5,N/A
,,
2,5,N/A
,,
1,5,N/A
,,
1,5,N/A
,,
2,4.5,N/A
,,
1,5,N/A
,,
1,7,N/A
,,
2,6.5,N/A
,,
1,6,N/A
,,
2,6.5,N/A
,,
1,6,N/A
,,
1,6,N/A
,,
2,5,N/A
,,
1,6,N/A
,,
1,7,N/A
,,
1,5,N/A
,,
1,5,N/A
,,
2,5.5,N/A
,,
1,5,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
13,6.81,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
7,6.71,N/A
,,
7,6,N/A
,,
N/A,N/A,N/A
,,
2,4,N/A
,,
N/A,N/A,N/A
,,
9,6.96,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
2,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
144,8.03,5.754
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
11,5.36,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
5,5.4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
1,4,N/A
,,
16,5.03,N/A
,,
21,7.36,N/A
,,
6,6.83,N/A
,,
6,6.88,N/A
,,
N/A,N/A,N/A
,,
9,7.24,N/A
,,
N/A,N/A,N/A
,,
3,5.67,N/A
,,
2,3.5,N/A
,,
8,3.75,N/A
,,
9,5.72,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
2,4.5,N/A
,,
4,5.75,N/A
,,
3,5,N/A
,,
2,6,N/A
,,
2,6.5,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1179,7.63,6.522
,,
N/A,N/A,N/A
,,
3,3.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
567,7.74,6.178
,,
N/A,N/A,N/A
,,
7,8,N/A
,,
56,7.32,5.575
,,
52,7.34,5.574
,,
1713,7.91,6.866
,,
3,6,N/A
,,
N/A,N/A,N/A
,,
33,7.21,5.543
,,
3,5.33,N/A
,,
2,3,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
1,4,N/A
,,
2253,6.59,6.162
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
16,6.16,N/A
,,
7,6.86,N/A
,,
26,5.44,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
6,7.17,N/A
,,
11,7.36,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1741,7.1,6.402
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,3.67,N/A
,,
3,4.33,N/A
,,
N/A,N/A,N/A
,,
16,7.03,N/A
,,
1,7,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
4,7.88,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
52,7.54,5.572
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
2,4.5,N/A
,,
12,5.94,N/A
,,
2,9,N/A
,,
1,5,N/A
,,
5,3.9,N/A
,,
3,4.93,N/A
,,
1,7,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
27,6.94,N/A
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,3,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,3,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
1,1,N/A
,,
3,4.47,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
62,7.1,5.576
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
15,7.15,N/A
,,
69,8.26,5.637
,,
N/A,N/A,N/A
,,
4,4.75,N/A
,,
2,4.5,N/A
,,
64,7.29,5.588
,,
N/A,N/A,N/A
,,
132,6.91,5.612
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
17,5.71,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
32,7.71,5.556
,,
31,7.56,5.552
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
27,5.51,N/A
,,
2,5.72,N/A
,,
18,5.1,N/A
,,
3,3,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
1,5,N/A
,,
12,2.67,N/A
,,
2,5.25,N/A
,,
447,7.75,6.055
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
22,5.2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
18,7.36,N/A
,,
2,5,N/A
,,
4,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,6.67,N/A
,,
2,2.5,N/A
,,
3,5.83,N/A
,,
3,6,N/A
,,
1,4,N/A
,,
7,7.57,N/A
,,
4,5.42,N/A
,,
N/A,N/A,N/A
,,
7,5.16,N/A
,,
3,6.33,N/A
,,
294,6.81,5.71
,,
3,5.93,N/A
,,
6,4.42,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,7,N/A
,,
N/A,N/A,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1226,7.76,6.592
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,3,N/A
,,
126,6.06,5.554
,,
18,6.47,N/A
,,
3,5.8,N/A
,,
N/A,N/A,N/A
,,
40,6.4,5.529
,,
158,7.06,5.665
,,
42,6.73,5.542
,,
131,6.93,5.636
,,
2,3.5,N/A
,,
90,7.59,5.628
,,
1,7,N/A
,,
3,6.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
25,6.74,N/A
,,
N/A,N/A,N/A
,,
76,6.54,5.562
,,
N/A,N/A,N/A
,,
55,6.61,5.545
,,
744,7.97,6.418
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
2,6.9,N/A
,,
N/A,N/A,N/A
,,
3,6.5,N/A
,,
24,6.35,N/A
,,
3,3.33,N/A
,,
7,4.14,N/A
,,
1,1,N/A
,,
N/A,N/A,N/A
,,
3,5.33,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
28,7.05,N/A
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
8,7.19,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
1,4,N/A
,,
3,6,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
27,6.7,N/A
,,
19,5.66,N/A
,,
18,7.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,8.1,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
4,7,N/A
,,
N/A,N/A,N/A
,,
16,8.06,N/A
,,
2,3.5,N/A
,,
1,2,N/A
,,
2,2.5,N/A
,,
276,7.34,5.828
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
14,7.5,N/A
,,
20,6.7,N/A
,,
53,6.76,5.551
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,5.17,N/A
,,
11,7.59,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
67,7.12,5.579
,,
20,5.97,N/A
,,
N/A,N/A,N/A
,,
11,6.05,N/A
,,
4,4.12,N/A
,,
204,6.77,5.679
,,
5,6.6,N/A
,,
N/A,N/A,N/A
,,
7,4.71,N/A
,,
24,6.97,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
13,6.19,N/A
,,
N/A,N/A,N/A
,,
25,7.08,N/A
,,
103,7.13,5.622
,,
3,6.33,N/A
,,
3,5.67,N/A
,,
5,5.9,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,7,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,7.25,N/A
,,
N/A,N/A,N/A
,,
2,7,N/A
,,
12,7.5,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
35,6.71,5.535
,,
11,5.23,N/A
,,
2,5.25,N/A
,,
1,5,N/A
,,
21,5.26,N/A
,,
1,7,N/A
,,
3,6.73,N/A
,,
3,6.67,N/A
,,
3,7.33,N/A
,,
57,7.3,5.582
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
5,4.2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
9,7.78,N/A
,,
N/A,N/A,N/A
,,
3,5.67,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
3,3,N/A
,,
262,7.38,5.769
,,
5,5.06,N/A
,,
160,7.57,5.726
,,
3,7.67,N/A
,,
1,5.1,N/A
,,
1,7.5,N/A
,,
8,7.38,N/A
,,
21,6.6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,5.67,N/A
,,
N/A,N/A,N/A
,,
15,7.83,N/A
,,
4,7.38,N/A
,,
6,7.33,N/A
,,
5,5.8,N/A
,,
5,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,2.79,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
29,5.86,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,3.75,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
6,5.22,N/A
,,
4,6,N/A
,,
1,6,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
13,7.12,N/A
,,
3,5.33,N/A
,,
2,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
14,5.29,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
23,5.99,N/A
,,
3,5.67,N/A
,,
12,4.29,N/A
,,
252,7.71,5.851
,,
N/A,N/A,N/A
,,
1,8,N/A
,,
10,6.91,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
5,6.62,N/A
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
2,6.5,N/A
,,
3,6,N/A
,,
8472,7.85,7.508
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
1,6,N/A
,,
3,7.67,N/A
,,
2,3.5,N/A
,,
7,6,N/A
,,
8,6.38,N/A
,,
1,7,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,9,N/A
,,
N/A,N/A,N/A
,,
27,5.74,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,3,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
7,6.64,N/A
,,
10,6.5,N/A
,,
164,6.55,5.606
,,
4,6.19,N/A
,,
10,6.35,N/A
,,
36,7.26,5.548
,,
5,8,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,2.5,N/A
,,
3,4.33,N/A
,,
378,7.52,5.958
,,
13,7.32,N/A
,,
2,7,N/A
,,
31,6.78,5.532
,,
N/A,N/A,N/A
,,
5,7.8,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
3,2.33,N/A
,,
9,6.13,N/A
,,
1,4,N/A
,,
26,4.01,N/A
,,
2,6,N/A
,,
5,4.4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,5.5,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
6,7.17,N/A
,,
132,6.76,5.628
,,
10,5.03,N/A
,,
N/A,N/A,N/A
,,
7,7,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6.8,N/A
,,
4,6.5,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
21,7.17,N/A
,,
N/A,N/A,N/A
,,
2523,6.72,6.229
,,
1,2,N/A
,,
3,5,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
91,7.49,5.613
,,
594,5.89,5.613
,,
216,6.32,5.613
,,
181,6.41,5.613
,,
136,6.93,5.613
,,
85,8.05,5.613
,,
77,7.48,5.613
,,
388,6.02,5.613
,,
127,6.74,5.613
,,
476,5.91,5.613
,,
182,6.6,5.612
,,
140,6.67,5.612
,,
76,7.7,5.612
,,
276,6.13,5.612
,,
106,6.95,5.612
,,
83,8.27,5.612
,,
275,6.12,5.612
,,
107,6.94,5.612
,,
105,6.9,5.612
,,
358,6.07,5.612
,,
132,6.97,5.612
,,
141,6.62,5.612
,,
368,6.05,5.612
,,
149,6.51,5.612
,,
184,6.41,5.612
,,
63,8.3,5.612
,,
581,5.87,5.612
,,
110,7.05,5.612
,,
403,6.01,5.612
,,
128,6.71,5.612
,,
99,7.24,5.612
,,
248,6.43,5.612
,,
380,5.97,5.612
,,
106,6.9,5.612
,,
166,6.65,5.612
,,
262,6.17,5.612
,,
448,5.97,5.612
,,
2545,5.7,5.612
,,
174,6.45,5.612
,,
141,6.52,5.612
,,
162,6.6,5.612
,,
172,6.55,5.611
,,
178,6.8,5.611
,,
215,6.26,5.611
,,
167,6.45,5.611
,,
75,7.71,5.611
,,
141,6.66,5.611
,,
112,6.99,5.611
,,
70,7.89,5.611
,,
96,7.05,5.611
,,
468,5.96,5.611
,,
118,6.8,5.611
,,
208,6.43,5.611
,,
266,6.18,5.611
,,
147,6.54,5.611
,,
72,7.8,5.611
,,
253,6.16,5.611
,,
150,6.6,5.611
,,
163,6.59,5.611
,,
89,7.16,5.611
,,
193,6.32,5.611
,,
127,6.7,5.611
,,
103,7.31,5.611
,,
153,6.77,5.611
,,
184,6.42,5.611
,,
77,7.36,5.611
,,
142,6.55,5.611
,,
138,6.69,5.611
,,
532,5.88,5.611
,,
88,8.5,5.611
,,
275,6.19,5.611
,,
118,6.94,5.611
,,
215,6.34,5.611
,,
245,6.21,5.611
,,
92,7.45,5.611
,,
94,7.35,5.61
,,
149,6.52,5.61
,,
117,6.8,5.61
,,
80,7.31,5.61
,,
476,5.95,5.61
,,
69,7.66,5.61
,,
352,6.01,5.61
,,
90,7.28,5.61
,,
187,6.72,5.61
,,
204,6.28,5.61
,,
260,6.13,5.61
,,
145,6.66,5.61
,,
44,8.97,5.61
,,
176,6.42,5.61
,,
104,8.72,5.61
,,
1189,5.77,5.61
,,
151,6.49,5.61
,,
182,6.43,5.61
,,
460,6.02,5.61
,,
61,7.94,5.61
,,
100,7.45,5.61
,,
162,6.48,5.61
,,
124,6.68,5.61
,,
200,6.39,5.61
,,
813,5.83,5.61
,,
9,7.11,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
20,5.47,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
9,6.93,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
9,6.18,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
1,3,N/A
,,
3,4.33,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
5,5.05,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
562,7.54,6.113
,,
239,8.38,5.945
,,
184,8.27,5.827
,,
299,8.33,6.015
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
3,6.33,N/A
,,
N/A,N/A,N/A
,,
1,6.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,6.62,N/A
,,
N/A,N/A,N/A
,,
348,7.01,5.805
,,
10,7.18,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
20,5.03,N/A
,,
7,6.21,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5.5,N/A
,,
16,6.75,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
1,3,N/A
,,
17,7.89,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
7,7.93,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,6.9,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
3,3.67,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,4,N/A
,,
9,7.78,N/A
,,
7,3.14,N/A
,,
N/A,N/A,N/A
,,
6,5.45,N/A
,,
124,6.24,5.567
,,
112,6.79,5.611
,,
1,6,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
2,3.75,N/A
,,
5,4.68,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
5,5.9,N/A
,,
1,3,N/A
,,
2,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
2,7.25,N/A
,,
N/A,N/A,N/A
,,
7,5.57,N/A
,,
30,7.51,5.547
,,
19,6.61,N/A
,,
16,6.44,N/A
,,
6,6.5,N/A
,,
N/A,N/A,N/A
,,
50,7.58,5.571
,,
38,6.94,5.545
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
5,4,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
23,4.51,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
2,3,N/A
,,
28,7.11,N/A
,,
2,3,N/A
,,
3,4.33,N/A
,,
9,7.44,N/A
,,
N/A,N/A,N/A
,,
4,2,N/A
,,
1,4,N/A
,,
2,7.5,N/A
,,
10,4.9,N/A
,,
7,5.43,N/A
,,
2,5.5,N/A
,,
1,6,N/A
,,
33,7.12,5.54
,,
5,7.3,N/A
,,
N/A,N/A,N/A
,,
2,4.95,N/A
,,
2,5.75,N/A
,,
N/A,N/A,N/A
,,
3,6.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,5.5,N/A
,,
1,2,N/A
,,
3,6.33,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
5,6.68,N/A
,,
2,5.5,N/A
,,
N/A,N/A,N/A
,,
2,8,N/A
,,
11,6.98,N/A
,,
2,7,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
1,5,N/A
,,
1,1,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
8,6.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
18,6.87,N/A
,,
N/A,N/A,N/A
,,
13,4.73,N/A
,,
2,2.25,N/A
,,
5,2.8,N/A
,,
29,7.04,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
11,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,4.25,N/A
,,
10,6.6,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,7.7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
3,4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
10,4.54,N/A
,,
N/A,N/A,N/A
,,
1,7,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
3,4.67,N/A
,,
1,5,N/A
,,
2,4.5,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,7.25,N/A
,,
N/A,N/A,N/A
,,
14,6.27,N/A
,,
N/A,N/A,N/A
,,
2,7,N/A
,,
N/A,N/A,N/A
,,
27,6.4,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
4,5.5,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
18,7.39,N/A
,,
N/A,N/A,N/A
,,
1,4,N/A
,,
N/A,N/A,N/A
,,
2,6,N/A
,,
4,4.12,N/A
,,
119,8.69,5.76
,,
9,6.06,N/A
,,
N/A,N/A,N/A
,,
28,7.81,N/A
,,
N/A,N/A,N/A
,,
2,7.38,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,1,N/A
,,
N/A,N/A,N/A
,,
5,5.6,N/A
,,
2,5,N/A
,,
N/A,N/A,N/A
,,
11,5.82,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
N/A,N/A,N/A
,,
1,3,N/A
,,
113,6.64,5.601
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,5,N/A
,,
3,6.33,N/A
,,
2,7,N/A
,,
N/A,N/A,N/A
,,
6,5.8,N/A
,,
7,5.79,N/A
,,
2,6.75,N/A
,,
1,6,N/A
,,
1,3,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
N/A,N/A,N/A
,,
1,2,N/A
,,
5,5.6,N/A
,,
N/A,N/A,N/A
,,
2,4.5,N/A
,,
3,6.67,N/A
,,
N/A,N/A,N/A
,,
2,2.5,N/A
,,
1,6,N/A
,,
2,7.5,N/A
,,
N/A,N/A,N/A
,,
274,8,5.926
,,
